order_id,order_date,sku_id,sku_name,category,qty_ordered,before_discount,discount,after_discount
20647,19-06-2021,5014,Iron Press,Home Appliances,6,2025.96,326.61,1699.35
20648,27-12-2021,5014,Iron Press,Home Appliances,6,4049.22,98.31,3950.91
20649,05-04-2021,5014,Iron Press,Home Appliances,2,2697.56,278.38,2419.18
20650,18-06-2021,5014,Iron Press,Home Appliances,3,7056.45,1117.47,5938.98
20651,08-06-2021,5014,Iron Press,Home Appliances,5,14375.35,1866.48,12508.87
20652,25-01-2021,5014,Iron Press,Home Appliances,5,11665,1707.56,9957.44
20653,18-08-2022,5014,Iron Press,Home Appliances,5,6802.7,964.73,5837.97
20654,05-05-2022,5014,Iron Press,Home Appliances,5,901.45,116.67,784.78
20655,26-11-2022,5014,Iron Press,Home Appliances,6,3926.94,646.56,3280.38
20656,25-07-2022,5014,Iron Press,Home Appliances,2,6577.56,1076.52,5501.04
20657,02-02-2022,5014,Iron Press,Home Appliances,4,8040.32,497.04,7543.28
20658,12-10-2022,5014,Iron Press,Home Appliances,3,9523.71,2098,7425.71
20659,17-03-2022,5014,Iron Press,Home Appliances,1,1325.27,242.81,1082.46
20660,28-08-2022,5014,Iron Press,Home Appliances,8,6912,1588.66,5323.34
20661,15-07-2022,5014,Iron Press,Home Appliances,4,4939.36,1125.21,3814.15
20662,22-02-2022,5014,Iron Press,Home Appliances,1,369.22,62.2,307.02
20663,22-07-2022,5014,Iron Press,Home Appliances,6,2105.7,315.36,1790.34
20664,13-07-2022,5014,Iron Press,Home Appliances,4,1011.48,25.06,986.42
20665,14-12-2022,5014,Iron Press,Home Appliances,4,3700.52,246.96,3453.56
20666,21-07-2022,5014,Iron Press,Home Appliances,5,5749.2,1429.78,4319.42
20667,19-04-2022,5014,Iron Press,Home Appliances,3,5247.57,1232.1,4015.47
20668,25-05-2022,5014,Iron Press,Home Appliances,3,8719.44,741.07,7978.37
20669,01-06-2022,5014,Iron Press,Home Appliances,8,24572.32,1902.85,22669.47
20670,22-06-2022,5014,Iron Press,Home Appliances,8,6883.44,220.2,6663.24
20671,28-04-2022,5014,Iron Press,Home Appliances,6,1828.38,362.03,1466.35
20672,06-08-2022,5014,Iron Press,Home Appliances,7,21310.03,5302.13,16007.9
20673,22-05-2022,5014,Iron Press,Home Appliances,1,2846.82,156.41,2690.41
20674,05-01-2022,5014,Iron Press,Home Appliances,5,3275.95,620.08,2655.87
20675,25-02-2022,5014,Iron Press,Home Appliances,3,5118.03,569.89,4548.14
20676,11-07-2022,5014,Iron Press,Home Appliances,7,21731.78,5331.23,16400.55
20677,19-01-2022,5014,Iron Press,Home Appliances,4,3298.48,541.91,2756.57
20678,02-01-2022,5014,Iron Press,Home Appliances,3,5523.06,404.7,5118.36
20679,23-07-2022,5014,Iron Press,Home Appliances,2,5180.98,161.2,5019.78
20680,03-06-2022,5014,Iron Press,Home Appliances,2,1107.1,146.24,960.86
20681,17-03-2022,5014,Iron Press,Home Appliances,7,1110.27,79.38,1030.89
20682,05-09-2022,5014,Iron Press,Home Appliances,2,3850.54,820.56,3029.98
20683,12-02-2022,5014,Iron Press,Home Appliances,4,12032.56,2930.84,9101.72
20684,24-04-2022,5014,Iron Press,Home Appliances,2,2128.92,129.35,1999.57
20685,09-05-2022,5014,Iron Press,Home Appliances,2,6774.38,441.57,6332.81
20686,14-01-2022,5014,Iron Press,Home Appliances,6,6270.9,595.19,5675.71
20687,21-01-2022,5014,Iron Press,Home Appliances,8,15778.4,2307.22,13471.18
20688,14-12-2022,5014,Iron Press,Home Appliances,5,7438,693.23,6744.77
20689,13-07-2022,5014,Iron Press,Home Appliances,3,4340.13,471.54,3868.59
20690,01-11-2021,5015,Fiction Novel,Books,4,8744.92,2037.96,6706.96
20691,23-05-2021,5015,Fiction Novel,Books,7,24289.23,5097.77,19191.46
20692,04-11-2021,5015,Fiction Novel,Books,2,5948.48,1191.55,4756.93
20693,02-12-2021,5015,Fiction Novel,Books,7,17328.71,1639.4,15689.31
20694,15-11-2021,5015,Fiction Novel,Books,6,10055.4,1537.19,8518.21
20695,24-08-2021,5015,Fiction Novel,Books,8,14871.44,2323.33,12548.11
20696,08-07-2021,5015,Fiction Novel,Books,7,9379.51,325.91,9053.6
20697,09-09-2021,5015,Fiction Novel,Books,6,2347.08,477.36,1869.72
20698,08-11-2021,5015,Fiction Novel,Books,5,5143.15,1097.73,4045.42
20699,12-12-2021,5015,Fiction Novel,Books,8,16494.88,4121.49,12373.39
20700,25-02-2021,5015,Fiction Novel,Books,6,11431.02,1615.42,9815.6
20701,08-06-2021,5015,Fiction Novel,Books,3,1982.19,341.37,1640.82
20702,21-03-2021,5015,Fiction Novel,Books,1,1228.58,126.8,1101.78
20703,04-07-2021,5015,Fiction Novel,Books,7,4657.66,362.56,4295.1
20704,12-02-2021,5015,Fiction Novel,Books,6,14226.36,1994.46,12231.9
20705,15-05-2021,5015,Fiction Novel,Books,2,2142.6,186.01,1956.59
20706,23-08-2021,5015,Fiction Novel,Books,2,3310.4,430.41,2879.99
20707,25-03-2021,5015,Fiction Novel,Books,3,509.49,25.48,484.01
20708,17-08-2021,5015,Fiction Novel,Books,4,8944.8,1255.66,7689.14
20709,09-07-2021,5015,Fiction Novel,Books,1,2013.27,40.64,1972.63
20710,19-01-2022,5015,Fiction Novel,Books,3,3530.73,512.92,3017.81
20711,09-06-2022,5015,Fiction Novel,Books,4,4156.4,501.91,3654.49
20712,21-09-2022,5015,Fiction Novel,Books,8,24218.24,1607.78,22610.46
20713,26-07-2022,5015,Fiction Novel,Books,5,11099.2,1170.66,9928.54
20714,23-01-2022,5015,Fiction Novel,Books,8,11269.44,333.61,10935.83
20715,14-05-2022,5015,Fiction Novel,Books,7,16249.94,3355.45,12894.49
20716,08-06-2022,5015,Fiction Novel,Books,7,20975.43,1044.14,19931.29
20717,07-10-2022,5015,Fiction Novel,Books,6,2173.44,145.01,2028.43
20718,03-02-2022,5015,Fiction Novel,Books,8,11368,1602.18,9765.82
20719,21-08-2022,5015,Fiction Novel,Books,1,511.16,76.47,434.69
20720,23-08-2022,5015,Fiction Novel,Books,7,10779.23,1389.75,9389.48
20721,15-02-2022,5015,Fiction Novel,Books,7,12570.25,1731.08,10839.17
20722,22-01-2022,5015,Fiction Novel,Books,4,10522,1182.52,9339.48
20723,22-01-2022,5015,Fiction Novel,Books,5,10027,1974.54,8052.46
20724,04-08-2022,5015,Fiction Novel,Books,2,1778.74,67.13,1711.61
20725,04-01-2022,5015,Fiction Novel,Books,8,3565.12,689,2876.12
20726,15-10-2022,5015,Fiction Novel,Books,1,2910.38,191.98,2718.4
20727,16-06-2022,5015,Fiction Novel,Books,1,1993.76,382.85,1610.91
20728,05-10-2022,5015,Fiction Novel,Books,7,20205.15,4456.14,15749.01
20729,11-03-2022,5015,Fiction Novel,Books,6,4724.04,1161.7,3562.34
20730,18-03-2022,5015,Fiction Novel,Books,5,9460.2,377.66,9082.54
20731,09-07-2022,5015,Fiction Novel,Books,5,10057.85,1383.21,8674.64
20732,22-07-2022,5015,Fiction Novel,Books,1,1177.94,90.89,1087.05
20733,28-07-2021,5016,Cookbook,Books,5,5858.2,294.68,5563.52
20734,18-04-2021,5016,Cookbook,Books,6,19642.26,3357.92,16284.34
20735,19-12-2021,5016,Cookbook,Books,3,4125.57,842.99,3282.58
20736,15-04-2021,5016,Cookbook,Books,1,2593.02,56.94,2536.08
20737,14-02-2021,5016,Cookbook,Books,6,1609.8,113.54,1496.26
20738,10-08-2021,5016,Cookbook,Books,4,10121.44,2070.5,8050.94
20739,20-10-2021,5016,Cookbook,Books,8,12080.96,2263.92,9817.04
20740,07-04-2021,5016,Cookbook,Books,1,753.45,163.78,589.67
20741,02-02-2021,5016,Cookbook,Books,3,9119.43,333.26,8786.17
20742,16-10-2021,5016,Cookbook,Books,3,592.62,110.16,482.46
20743,26-12-2021,5016,Cookbook,Books,3,5457.09,954.91,4502.18
20744,24-11-2021,5016,Cookbook,Books,5,14182.3,2026.98,12155.32
20745,05-03-2021,5016,Cookbook,Books,4,7517.52,955.5,6562.02
20746,26-04-2021,5016,Cookbook,Books,2,6670.84,769.67,5901.17
20747,27-11-2021,5016,Cookbook,Books,5,12579,1531.54,11047.46
20748,05-07-2021,5016,Cookbook,Books,1,3244.92,164.45,3080.47
20749,27-03-2021,5016,Cookbook,Books,8,9069.44,666.73,8402.71
20750,26-10-2021,5016,Cookbook,Books,6,15109.56,2802.1,12307.46
20751,09-05-2021,5016,Cookbook,Books,6,11929.5,827.35,11102.15
20752,08-11-2021,5016,Cookbook,Books,7,23894.36,2278.37,21615.99
20753,21-03-2021,5016,Cookbook,Books,5,4491.35,653.56,3837.79
20754,07-02-2021,5016,Cookbook,Books,8,5191.12,323.45,4867.67
20755,22-06-2021,5016,Cookbook,Books,7,3732.05,785.8,2946.25
20756,22-02-2021,5016,Cookbook,Books,4,13948.12,3292.72,10655.4
20757,03-09-2021,5016,Cookbook,Books,5,8956.1,215.73,8740.37
20758,03-08-2021,5016,Cookbook,Books,4,7095.56,1551.93,5543.63
20759,19-10-2021,5016,Cookbook,Books,2,1648.88,211.39,1437.49
20760,19-04-2022,5016,Cookbook,Books,5,1292.75,203.9,1088.85
20761,12-01-2022,5016,Cookbook,Books,4,13254.96,2266.63,10988.33
20762,06-01-2022,5016,Cookbook,Books,6,7939.62,1037.23,6902.39
20763,24-06-2022,5016,Cookbook,Books,6,4495.02,904.29,3590.73
20764,26-05-2022,5016,Cookbook,Books,2,5148.64,641.76,4506.88
20765,18-12-2022,5016,Cookbook,Books,2,5579.52,875.91,4703.61
20766,02-08-2022,5016,Cookbook,Books,1,282.7,43.32,239.38
20767,21-07-2022,5016,Cookbook,Books,3,4624.02,982.85,3641.17
20768,12-02-2022,5016,Cookbook,Books,3,4062.33,700.47,3361.86
20769,11-02-2022,5016,Cookbook,Books,1,2971.69,656.42,2315.27
20770,10-08-2022,5016,Cookbook,Books,3,3075.87,136.89,2938.98
20771,04-04-2022,5016,Cookbook,Books,3,5436.09,778.87,4657.22
20772,11-02-2022,5016,Cookbook,Books,8,7792,1174.46,6617.54
20773,17-01-2022,5016,Cookbook,Books,5,6895.55,451.48,6444.07
20774,18-07-2022,5016,Cookbook,Books,4,13839.72,3168.36,10671.36
20775,28-12-2022,5016,Cookbook,Books,4,12534.16,294.25,12239.91
20776,19-12-2021,5017,Self Help Book,Books,4,9832.04,715.09,9116.95
20777,05-03-2021,5017,Self Help Book,Books,5,17469.15,2052.99,15416.16
20778,17-10-2021,5017,Self Help Book,Books,2,2256.12,507.21,1748.91
20779,22-02-2021,5017,Self Help Book,Books,4,3734.48,586.01,3148.47
20780,23-09-2021,5017,Self Help Book,Books,1,2901.58,106.78,2794.8
20781,04-06-2021,5017,Self Help Book,Books,1,869.91,172.03,697.88
20782,27-03-2021,5017,Self Help Book,Books,5,6479.7,1337.58,5142.12
20783,19-08-2021,5017,Self Help Book,Books,3,558.21,131.89,426.32
20784,26-07-2021,5017,Self Help Book,Books,7,1806,363.69,1442.31
20785,24-03-2021,5017,Self Help Book,Books,3,1969.92,195.4,1774.52
20786,07-03-2021,5017,Self Help Book,Books,4,12993.64,2310.12,10683.52
20787,03-12-2021,5017,Self Help Book,Books,1,2801.82,365.18,2436.64
20788,17-08-2021,5017,Self Help Book,Books,6,19152.72,3693.34,15459.38
20789,03-11-2021,5017,Self Help Book,Books,4,12212.96,385.62,11827.34
20790,26-06-2021,5017,Self Help Book,Books,7,3216.43,595.08,2621.35
20791,22-08-2022,5017,Self Help Book,Books,8,4816.4,1014.04,3802.36
20792,02-05-2022,5017,Self Help Book,Books,8,23509.84,4807.73,18702.11
20793,06-10-2022,5017,Self Help Book,Books,7,10097.57,1687.76,8409.81
20794,10-09-2022,5017,Self Help Book,Books,2,755.82,151.26,604.56
20795,25-05-2022,5017,Self Help Book,Books,4,3817.44,592.29,3225.15
20796,08-09-2022,5017,Self Help Book,Books,8,16610.08,3897.53,12712.55
20797,02-12-2022,5017,Self Help Book,Books,7,16611.7,1840.7,14771
20798,22-11-2022,5017,Self Help Book,Books,6,17497.98,1984.89,15513.09
20799,08-02-2022,5017,Self Help Book,Books,6,14231.94,3244.18,10987.76
20800,26-07-2022,5017,Self Help Book,Books,5,825.3,109.34,715.96
20801,04-01-2022,5017,Self Help Book,Books,8,12420,1975.95,10444.05
20802,05-08-2022,5017,Self Help Book,Books,6,11862.6,463.98,11398.62
20803,28-07-2022,5017,Self Help Book,Books,8,17796.64,1551.69,16244.95
20804,09-02-2022,5017,Self Help Book,Books,3,7496.82,912.12,6584.7
20805,18-11-2022,5017,Self Help Book,Books,4,2217.52,392.68,1824.84
20806,13-01-2022,5017,Self Help Book,Books,3,4366.17,421.39,3944.78
20807,12-03-2022,5017,Self Help Book,Books,3,2703.21,607.32,2095.89
20808,13-10-2022,5017,Self Help Book,Books,5,9119.65,2187.17,6932.48
20809,26-09-2022,5017,Self Help Book,Books,4,12080.36,2931.88,9148.48
20810,17-07-2022,5017,Self Help Book,Books,1,151.18,9.12,142.06
20811,15-04-2022,5017,Self Help Book,Books,5,13087.8,2297.38,10790.42
20812,24-09-2022,5017,Self Help Book,Books,7,4216.52,814.91,3401.61
20813,22-05-2022,5017,Self Help Book,Books,7,2829.89,462.76,2367.13
20814,09-08-2022,5017,Self Help Book,Books,5,6810.5,1171.87,5638.63
20815,22-11-2022,5017,Self Help Book,Books,7,23041.76,4746.5,18295.26
20816,21-01-2022,5017,Self Help Book,Books,8,14421.52,2582.37,11839.15
20817,04-11-2021,5018,Comic Book,Books,7,11549.37,2226.11,9323.26
20818,24-03-2021,5018,Comic Book,Books,8,2140.88,202.94,1937.94
20819,01-03-2021,5018,Comic Book,Books,5,3170.8,491.91,2678.89
20820,17-10-2021,5018,Comic Book,Books,1,3492.31,209.27,3283.04
20821,21-10-2021,5018,Comic Book,Books,5,11257.2,851.04,10406.16
20822,01-09-2021,5018,Comic Book,Books,7,13905.5,1581.6,12323.9
20823,26-02-2021,5018,Comic Book,Books,7,12610.71,3078.96,9531.75
20824,09-12-2022,5018,Comic Book,Books,6,4153.68,632.55,3521.13
20825,26-01-2022,5018,Comic Book,Books,6,18863.82,1248.42,17615.4
20826,06-01-2022,5018,Comic Book,Books,5,13117.25,777.27,12339.98
20827,02-05-2022,5018,Comic Book,Books,5,17022.25,3382.8,13639.45
20828,23-06-2022,5018,Comic Book,Books,3,3187.11,717.05,2470.06
20829,07-08-2022,5018,Comic Book,Books,6,19553.76,2203.86,17349.9
20830,09-11-2022,5018,Comic Book,Books,6,8818.8,958.33,7860.47
20831,09-08-2022,5018,Comic Book,Books,2,1666.62,381.69,1284.93
20832,17-08-2022,5018,Comic Book,Books,7,15990.31,3183.49,12806.82
20833,02-06-2022,5018,Comic Book,Books,3,3252.99,465.85,2787.14
20834,18-11-2022,5018,Comic Book,Books,7,18699.24,1558.39,17140.85
20835,23-06-2022,5018,Comic Book,Books,7,13463.1,1162.22,12300.88
20836,04-11-2022,5018,Comic Book,Books,5,8281.75,188.01,8093.74
20837,27-09-2022,5018,Comic Book,Books,5,6673.7,1576.21,5097.49
20838,08-05-2022,5018,Comic Book,Books,2,6166.52,260.06,5906.46
20839,22-10-2022,5018,Comic Book,Books,7,20616.68,3787.52,16829.16
20840,06-05-2022,5018,Comic Book,Books,3,10171.32,1686.4,8484.92
20841,04-12-2022,5018,Comic Book,Books,7,10300.99,2433.93,7867.06
20842,27-12-2022,5018,Comic Book,Books,6,8939.52,1206.45,7733.07
20843,12-06-2022,5018,Comic Book,Books,3,7607.22,403.08,7204.14
20844,17-12-2022,5018,Comic Book,Books,7,16747.64,3807.54,12940.1
20845,07-03-2022,5018,Comic Book,Books,6,14606.28,3398.09,11208.19
20846,17-02-2022,5018,Comic Book,Books,1,3003.98,521.48,2482.5
20847,14-10-2022,5018,Comic Book,Books,7,6066.83,1138.22,4928.61
20848,26-11-2022,5018,Comic Book,Books,3,1969.11,343.52,1625.59
20849,17-04-2022,5018,Comic Book,Books,2,6318.86,1432.66,4886.2
20850,13-11-2021,5019,History Book,Books,5,2948.9,536.54,2412.36
20851,13-12-2021,5019,History Book,Books,5,12676.35,2502.95,10173.4
20852,27-10-2021,5019,History Book,Books,5,10928.65,2490.58,8438.07
20853,04-05-2021,5019,History Book,Books,6,14487.78,3538.06,10949.72
20854,12-02-2021,5019,History Book,Books,1,2493.11,91.25,2401.86
20855,07-06-2021,5019,History Book,Books,1,1683.42,329.47,1353.95
20856,09-08-2021,5019,History Book,Books,1,3423.86,533.29,2890.57
20857,26-10-2021,5019,History Book,Books,1,282.68,59.45,223.23
20858,16-02-2021,5019,History Book,Books,4,4541.6,1068.83,3472.77
20859,17-06-2021,5019,History Book,Books,4,3519.32,712.65,2806.67
20860,10-04-2021,5019,History Book,Books,1,897.01,53.64,843.37
20861,09-09-2021,5019,History Book,Books,7,9829.89,2354.65,7475.24
20862,24-05-2021,5019,History Book,Books,2,4218.96,472.66,3746.3
20863,19-09-2021,5019,History Book,Books,7,6356.28,1395.59,4960.69
20864,26-01-2021,5019,History Book,Books,6,20222.94,1936.71,18286.23
20865,03-05-2021,5019,History Book,Books,8,16626.16,1981.93,14644.23
20866,23-11-2021,5019,History Book,Books,8,6311.76,1020.03,5291.73
20867,13-02-2021,5019,History Book,Books,3,3289.95,212.75,3077.2
20868,17-12-2021,5019,History Book,Books,1,1619.36,106.02,1513.34
20869,24-12-2021,5019,History Book,Books,4,10962.44,726.48,10235.96
20870,27-12-2021,5019,History Book,Books,5,13273.15,3160.47,10112.68
20871,24-12-2021,5019,History Book,Books,1,360.14,24.24,335.9
20872,27-01-2021,5019,History Book,Books,5,10092.35,1658.6,8433.75
20873,21-10-2021,5019,History Book,Books,6,20828.52,1881.27,18947.25
20874,24-01-2021,5019,History Book,Books,3,7397.76,864.31,6533.45
20875,26-01-2021,5019,History Book,Books,8,21908.8,2166.25,19742.55
20876,12-03-2021,5019,History Book,Books,8,14225.36,555.22,13670.14
20877,26-06-2021,5019,History Book,Books,6,10472.46,2189.16,8283.3
20878,28-03-2021,5019,History Book,Books,2,3839.62,298.66,3540.96
20879,07-07-2021,5019,History Book,Books,6,5964,148.39,5815.61
20880,09-12-2022,5019,History Book,Books,7,19210.03,3590.7,15619.33
20881,26-03-2022,5019,History Book,Books,7,4188.31,96.17,4092.14
20882,24-04-2022,5019,History Book,Books,7,1697.29,351.4,1345.89
20883,15-02-2022,5019,History Book,Books,1,833.26,126.45,706.81
20884,28-02-2022,5019,History Book,Books,6,7702.86,1145.45,6557.41
20885,16-08-2022,5019,History Book,Books,4,698.32,46.8,651.52
20886,13-06-2022,5019,History Book,Books,2,957,212.31,744.69
20887,15-04-2022,5019,History Book,Books,8,16531.12,3830.41,12700.71
20888,23-11-2022,5019,History Book,Books,8,21613.28,3266.56,18346.72
20889,02-12-2022,5019,History Book,Books,8,5728.48,973.48,4755
20890,08-12-2022,5019,History Book,Books,8,19746.48,2537.31,17209.17
20891,04-03-2022,5019,History Book,Books,8,17255.12,594.1,16661.02
20892,26-04-2022,5019,History Book,Books,4,665.64,99.98,565.66
20893,27-12-2022,5019,History Book,Books,4,9094.24,1733.08,7361.16
20894,08-01-2022,5019,History Book,Books,2,6383.56,421.51,5962.05
20895,02-01-2022,5019,History Book,Books,8,2504.64,188.61,2316.03
20896,25-04-2022,5019,History Book,Books,1,3266.69,545.17,2721.52
20897,09-07-2022,5019,History Book,Books,1,663.93,16.06,647.87
20898,25-02-2022,5019,History Book,Books,2,1552.48,319.23,1233.25
20899,20-03-2022,5019,History Book,Books,6,3026.52,608.33,2418.19
20900,01-07-2022,5019,History Book,Books,2,6004.48,887.8,5116.68
20901,18-09-2021,5020,Face Cream,Beauty,2,5029.74,865.78,4163.96
20902,10-10-2021,5020,Face Cream,Beauty,8,11838.48,257.55,11580.93
20903,07-12-2021,5020,Face Cream,Beauty,1,777.68,106.24,671.44
20904,07-08-2021,5020,Face Cream,Beauty,2,5044.48,954.29,4090.19
20905,14-11-2021,5020,Face Cream,Beauty,2,4404.96,175.59,4229.37
20906,12-09-2021,5020,Face Cream,Beauty,2,888.54,66.6,821.94
20907,03-02-2021,5020,Face Cream,Beauty,6,6407.4,583.83,5823.57
20908,05-05-2021,5020,Face Cream,Beauty,8,17452.24,4277.04,13175.2
20909,01-04-2021,5020,Face Cream,Beauty,2,802.46,37.03,765.43
20910,25-12-2021,5020,Face Cream,Beauty,4,7569.68,944.65,6625.03
20911,20-07-2021,5020,Face Cream,Beauty,4,12879.8,2428.08,10451.72
20912,01-02-2021,5020,Face Cream,Beauty,1,2550.85,68.98,2481.87
20913,05-11-2021,5020,Face Cream,Beauty,7,19836.46,646.82,19189.64
20914,10-10-2021,5020,Face Cream,Beauty,8,8046.4,409.18,7637.22
20915,28-05-2021,5020,Face Cream,Beauty,6,1469.88,158.64,1311.24
20916,15-03-2021,5020,Face Cream,Beauty,3,10307.79,1756.7,8551.09
20917,25-08-2021,5020,Face Cream,Beauty,6,6411.36,496.51,5914.85
20918,08-06-2022,5020,Face Cream,Beauty,6,19410.18,1855.67,17554.51
20919,11-04-2022,5020,Face Cream,Beauty,2,3864.52,170.49,3694.03
20920,14-06-2022,5020,Face Cream,Beauty,6,8279.22,1188.68,7090.54
20921,06-08-2022,5020,Face Cream,Beauty,4,7714.32,1307.47,6406.85
20922,08-09-2022,5020,Face Cream,Beauty,7,22891.19,3189.44,19701.75
20923,03-11-2022,5020,Face Cream,Beauty,4,3522,682.09,2839.91
20924,23-01-2022,5020,Face Cream,Beauty,5,7975.75,376.58,7599.17
20925,20-03-2022,5020,Face Cream,Beauty,8,17662.4,1029.36,16633.04
20926,08-07-2021,5021,Shampoo Bottle,Beauty,6,6068.28,159.99,5908.29
20927,28-12-2021,5021,Shampoo Bottle,Beauty,4,9191.24,1490.86,7700.38
20928,21-11-2021,5021,Shampoo Bottle,Beauty,3,7043.97,1109.48,5934.49
20929,13-12-2021,5021,Shampoo Bottle,Beauty,5,2055.55,386.05,1669.5
20930,01-09-2021,5021,Shampoo Bottle,Beauty,2,2722.06,143.49,2578.57
20931,24-02-2021,5021,Shampoo Bottle,Beauty,8,18577.12,2551.81,16025.31
20932,25-05-2021,5021,Shampoo Bottle,Beauty,8,5967.52,256.73,5710.79
20933,13-05-2021,5021,Shampoo Bottle,Beauty,7,17389.26,1040.58,16348.68
20934,04-12-2021,5021,Shampoo Bottle,Beauty,8,10374.88,2193.52,8181.36
20935,13-01-2021,5021,Shampoo Bottle,Beauty,4,2028.12,137.99,1890.13
20936,22-06-2021,5021,Shampoo Bottle,Beauty,6,6480.72,144.23,6336.49
20937,03-04-2021,5021,Shampoo Bottle,Beauty,2,1358.84,233.21,1125.63
20938,10-10-2021,5021,Shampoo Bottle,Beauty,5,3775.2,200.24,3574.96
20939,27-02-2021,5021,Shampoo Bottle,Beauty,1,1433.09,243.64,1189.45
20940,19-10-2021,5021,Shampoo Bottle,Beauty,4,1431.52,126.05,1305.47
20941,28-05-2021,5021,Shampoo Bottle,Beauty,3,9857.34,1002.84,8854.5
20942,24-09-2021,5021,Shampoo Bottle,Beauty,3,1840.53,370.38,1470.15
20943,12-05-2021,5021,Shampoo Bottle,Beauty,6,4241.22,731.75,3509.47
20944,26-04-2021,5021,Shampoo Bottle,Beauty,3,3317.07,356.84,2960.23
20945,08-01-2021,5021,Shampoo Bottle,Beauty,4,12480.72,2438.84,10041.88
20946,08-06-2021,5021,Shampoo Bottle,Beauty,8,8246.32,179.23,8067.09
20947,22-02-2021,5021,Shampoo Bottle,Beauty,7,20664.14,1529.29,19134.85
20948,15-08-2022,5021,Shampoo Bottle,Beauty,8,4304.64,541.48,3763.16
20949,16-12-2022,5021,Shampoo Bottle,Beauty,2,3011.44,396.13,2615.31
20950,08-03-2022,5021,Shampoo Bottle,Beauty,7,11374.23,536.99,10837.24
20951,09-02-2022,5021,Shampoo Bottle,Beauty,6,9822.78,736.59,9086.19
20952,18-06-2022,5021,Shampoo Bottle,Beauty,1,389.58,27.72,361.86
20953,07-12-2022,5021,Shampoo Bottle,Beauty,7,3630.62,860.64,2769.98
20954,02-09-2022,5021,Shampoo Bottle,Beauty,4,7588.68,1042.77,6545.91
20955,07-06-2022,5021,Shampoo Bottle,Beauty,2,856.64,69.4,787.24
20956,26-08-2022,5021,Shampoo Bottle,Beauty,3,1198.08,148.79,1049.29
20957,04-06-2022,5021,Shampoo Bottle,Beauty,4,4360.44,878.57,3481.87
20958,04-02-2022,5021,Shampoo Bottle,Beauty,8,14106.32,866.04,13240.28
20959,21-01-2022,5021,Shampoo Bottle,Beauty,1,2305.94,410.44,1895.5
20960,18-01-2022,5021,Shampoo Bottle,Beauty,4,10952.36,1892.83,9059.53
20961,21-03-2022,5021,Shampoo Bottle,Beauty,6,3815.22,781.49,3033.73
20962,24-06-2022,5021,Shampoo Bottle,Beauty,1,3022.01,316.03,2705.98
20963,01-04-2021,5022,Lipstick Set,Beauty,8,25362.56,985.39,24377.17
20964,28-04-2021,5022,Lipstick Set,Beauty,1,1105.32,270.09,835.23
20965,10-04-2021,5022,Lipstick Set,Beauty,6,12624.36,2980.25,9644.11
20966,01-07-2021,5022,Lipstick Set,Beauty,3,576.75,137.34,439.41
20967,03-04-2021,5022,Lipstick Set,Beauty,8,11215.52,2425.38,8790.14
20968,16-12-2021,5022,Lipstick Set,Beauty,4,8924.36,622.63,8301.73
20969,07-08-2021,5022,Lipstick Set,Beauty,5,17493,2186.85,15306.15
20970,25-04-2021,5022,Lipstick Set,Beauty,6,1538.52,93.58,1444.94
20971,22-07-2021,5022,Lipstick Set,Beauty,1,2054.77,405.01,1649.76
20972,27-04-2021,5022,Lipstick Set,Beauty,1,668.62,138.2,530.42
20973,15-10-2021,5022,Lipstick Set,Beauty,8,16258.24,2986.62,13271.62
20974,09-03-2021,5022,Lipstick Set,Beauty,4,8132.2,674.93,7457.27
20975,05-07-2021,5022,Lipstick Set,Beauty,3,10484.7,535.88,9948.82
20976,25-06-2021,5022,Lipstick Set,Beauty,1,711.96,83.48,628.48
20977,19-02-2021,5022,Lipstick Set,Beauty,8,22372.4,1750.21,20622.19
20978,22-10-2021,5022,Lipstick Set,Beauty,4,12126.96,2911.62,9215.34
20979,23-05-2021,5022,Lipstick Set,Beauty,7,3274.04,393.48,2880.56
20980,01-02-2021,5022,Lipstick Set,Beauty,5,1931.45,373.34,1558.11
20981,28-03-2021,5022,Lipstick Set,Beauty,3,4671.87,662.28,4009.59
20982,21-11-2022,5022,Lipstick Set,Beauty,2,3290.04,443.85,2846.19
20983,19-09-2022,5022,Lipstick Set,Beauty,6,18965.28,4577.2,14388.08
20984,14-04-2022,5022,Lipstick Set,Beauty,2,4267.66,334.03,3933.63
20985,06-07-2022,5022,Lipstick Set,Beauty,5,11528.2,1323.09,10205.11
20986,09-09-2022,5022,Lipstick Set,Beauty,2,4996.96,165.54,4831.42
20987,16-11-2022,5022,Lipstick Set,Beauty,4,9606.28,1958.79,7647.49
20988,15-01-2022,5022,Lipstick Set,Beauty,8,10312.8,2010.79,8302.01
20989,06-11-2022,5022,Lipstick Set,Beauty,8,26887.52,5396.56,21490.96
20990,14-04-2022,5022,Lipstick Set,Beauty,2,6717.96,454.44,6263.52
20991,13-07-2022,5022,Lipstick Set,Beauty,3,9495.9,697.7,8798.2
20992,23-12-2022,5022,Lipstick Set,Beauty,6,8539.8,1141.76,7398.04
20993,05-06-2022,5022,Lipstick Set,Beauty,4,9173.28,2037.85,7135.43
20994,02-02-2022,5022,Lipstick Set,Beauty,3,9339.84,1510.03,7829.81
20995,03-11-2022,5022,Lipstick Set,Beauty,8,16807.04,3979.02,12828.02
20996,18-10-2022,5022,Lipstick Set,Beauty,6,7836.6,1523.72,6312.88
